timestamp (UTC),timestamp (America/New_York),weekday (America/New_York),open,high,low,close,volume,pct_change_from_event,log_return
2024-09-24 14:00:00+00:00,2024-09-24 10:00:00,Tuesday,117.21,117.21,115.38,116.1062,40379616.0,0.0,
2024-09-24 15:00:00+00:00,2024-09-24 11:00:00,Tuesday,116.105,121.24,115.94,120.4379,78495192.0,0.03730808518408146,0.03662897787632602
2024-09-24 16:00:00+00:00,2024-09-24 12:00:00,Tuesday,120.44,121.62,120.38,120.8601,56413928.0,0.040944411237298306,0.003499410942906067
2024-09-24 17:00:00+00:00,2024-09-24 13:00:00,Tuesday,120.87,121.8,119.28,121.31,33018137.0,0.04481931197472666,0.0037155744461507823
2024-09-24 18:00:00+00:00,2024-09-24 14:00:00,Tuesday,121.32,121.55,121.0201,121.26,25879568.0,0.044388671750518194,-0.00041225213924356297
2024-09-24 19:00:00+00:00,2024-09-24 15:00:00,Tuesday,121.25,121.27,120.1,120.95,43965909.0,0.0417187023604253,-0.0025597635875485025
2024-09-24 20:00:00+00:00,2024-09-24 16:00:00,Tuesday,120.87,121.3,120.83,121.29,14588099.0,0.04464705588504314,0.002807135264752958
2024-09-25 14:00:00+00:00,2024-09-25 10:00:00,Wednesday,124.15,124.94,123.95,124.6,56130466.0,0.07315543872764763,0.026924234032563277
2024-09-25 15:00:00+00:00,2024-09-25 11:00:00,Wednesday,124.58,124.8699,123.12,123.58,39725651.0,0.06437037815379365,-0.008219886720518765
2024-09-25 16:00:00+00:00,2024-09-25 12:00:00,Wednesday,123.5793,123.89,123.06,123.205,27202177.0,0.0611405764722297,-0.0030390849413555188
2024-09-25 17:00:00+00:00,2024-09-25 13:00:00,Wednesday,123.21,123.39,122.62,123.22,28379820.0,0.061269768539492286,0.00012174089494632057
2024-09-25 18:00:00+00:00,2024-09-25 14:00:00,Wednesday,123.215,123.6,122.86,123.46725,18023763.0,0.06339928444820342,0.0020045631283593934
2024-09-25 19:00:00+00:00,2024-09-25 15:00:00,Wednesday,123.46,123.59,123.21,123.56,23502290.0,0.06419812206411035,0.0007509293355969504
2024-09-25 20:00:00+00:00,2024-09-25 16:00:00,Wednesday,123.51,124.81,123.26,124.418,7786896.0,0.07158790831152873,0.006919996321215649
2024-09-26 14:00:00+00:00,2024-09-26 10:00:00,Thursday,126.87,127.0,122.63,122.9599,59894729.0,0.05902957809315956,-0.011788578414195783
2024-09-26 15:00:00+00:00,2024-09-26 11:00:00,Thursday,122.9501,124.49,122.155,124.4708,45811496.0,0.07204266438829277,0.012212864286377467
2024-09-26 16:00:00+00:00,2024-09-26 12:00:00,Thursday,124.47,124.48,122.95,123.21,25819984.0,0.061183640494650415,-0.010180933607201403
2024-09-26 17:00:00+00:00,2024-09-26 13:00:00,Thursday,123.215,123.39,121.8,123.1966,31989331.0,0.06106822891456276,-0.00010876332057030424
2024-09-26 18:00:00+00:00,2024-09-26 14:00:00,Thursday,123.2,124.13,123.19,123.87,21999658.0,0.06686809145420325,0.0054511752501023025
2024-09-26 19:00:00+00:00,2024-09-26 15:00:00,Thursday,123.87,124.45,123.53,123.99,29626813.0,0.06790162799230348,0.000968288625641911
2024-09-26 20:00:00+00:00,2024-09-26 16:00:00,Thursday,124.04,124.04,123.7,123.78,4837067.0,0.06609293905062774,-0.0016951208805355833
