timestamp (UTC),timestamp (America/New_York),weekday (America/New_York),open,high,low,close,volume,pct_change_from_event,log_return
2024-10-24 14:00:00+00:00,2024-10-24 10:00:00,Thursday,140.425,140.99,138.46,139.3115,39059960.0,0.0,
2024-10-24 15:00:00+00:00,2024-10-24 11:00:00,Thursday,139.33,139.96,138.79,139.555,18184845.0,0.001747881546031893,0.0017463557787307238
2024-10-24 16:00:00+00:00,2024-10-24 12:00:00,Thursday,139.56,139.83,138.83,139.53,16301572.0,0.0015684275885337051,-0.00017915688816572128
2024-10-24 17:00:00+00:00,2024-10-24 13:00:00,Thursday,139.52,140.06,139.145,139.4,12913924.0,0.0006352670095435275,-0.0009321335776917294
2024-10-24 18:00:00+00:00,2024-10-24 14:00:00,Thursday,139.41,140.14,139.26,139.97,12768462.0,0.004726817240500614,0.0040806156061306
2024-10-24 19:00:00+00:00,2024-10-24 15:00:00,Thursday,139.96,140.84,139.7,140.4,21674056.0,0.00781342530946838,0.003067377659156989
2024-10-24 20:00:00+00:00,2024-10-24 16:00:00,Thursday,140.41,140.41,139.9781,140.15,2111332.0,0.006018885734487167,-0.0017822139809142712
2024-10-25 14:00:00+00:00,2024-10-25 10:00:00,Friday,142.74,143.78,142.45,143.4196,35601364.0,0.029488592111921896,0.02306132182844678
2024-10-25 15:00:00+00:00,2024-10-25 11:00:00,Friday,143.41,144.13,143.307,143.72,27290558.0,0.031644910865219256,0.002092362806074277
2024-10-25 16:00:00+00:00,2024-10-25 12:00:00,Friday,143.715,143.79,143.185,143.299011,14818714.0,0.028622985180692284,-0.002933529040032745
2024-10-25 17:00:00+00:00,2024-10-25 13:00:00,Friday,143.3,143.5,141.43,141.705,26801918.0,0.017180921890870504,-0.011186001316077387
2024-10-25 18:00:00+00:00,2024-10-25 14:00:00,Friday,141.71,142.2999,140.942,142.004,23757811.0,0.01932719122254789,0.002107794329398338
2024-10-25 19:00:00+00:00,2024-10-25 15:00:00,Friday,142.01,142.19,141.38,141.47,20463949.0,0.015494054690388115,-0.003767545747763279
2024-10-25 20:00:00+00:00,2024-10-25 16:00:00,Friday,141.54,142.664,141.1,141.44,1482931.0,0.015278709941390245,-0.0002120815815098709
