timestamp (UTC),timestamp (America/New_York),weekday (America/New_York),open,high,low,close,volume,pct_change_from_event,log_return
2024-10-21 14:00:00+00:00,2024-10-21 10:00:00,Monday,141.185,141.8,139.94,140.8292,46161154.0,0.0,
2024-10-21 15:00:00+00:00,2024-10-21 11:00:00,Monday,140.83,141.355,140.0,141.28,28443283.0,0.0032010406932654334,0.0031959282696503166
2024-10-21 16:00:00+00:00,2024-10-21 12:00:00,Monday,141.27,141.55,140.685,141.26,17957194.0,0.0030590246909021346,-0.0001415728748730416
2024-10-21 17:00:00+00:00,2024-10-21 13:00:00,Monday,141.255,142.44,141.18,142.307,27226136.0,0.010493562414612967,0.007384531753358736
2024-10-21 18:00:00+00:00,2024-10-21 14:00:00,Monday,142.3,142.46,141.78,142.0642,20391551.0,0.008769488145924376,-0.00170762762896004
2024-10-21 19:00:00+00:00,2024-10-21 15:00:00,Monday,142.07,143.71,141.8,143.7,40457014.0,0.020384976979205938,0.01144872497980387
2024-10-21 20:00:00+00:00,2024-10-21 16:00:00,Monday,143.7,144.4,141.243157,144.19,5087996.0,0.023864369037103206,0.003404081233576939
2024-10-22 14:00:00+00:00,2024-10-22 10:00:00,Tuesday,143.3391,144.42,142.33,143.255,43993912.0,0.017225120926626092,-0.006505615318876501
2024-10-22 15:00:00+00:00,2024-10-22 11:00:00,Tuesday,143.27,143.7,142.8,143.27,21589785.0,0.017331632928398566,0.00010470290560160578
2024-10-22 16:00:00+00:00,2024-10-22 12:00:00,Tuesday,143.26,143.29,141.96,142.825,22004588.0,0.014171776875818498,-0.0031108572947546875
2024-10-22 17:00:00+00:00,2024-10-22 13:00:00,Tuesday,142.82,143.96,142.71,143.825,20528456.0,0.021272576993975667,0.0069771781388308085
2024-10-22 18:00:00+00:00,2024-10-22 14:00:00,Tuesday,143.8207,144.0599,143.1115,143.305,19160644.0,0.017580160932534117,-0.0036220566886262517
2024-10-22 19:00:00+00:00,2024-10-22 15:00:00,Tuesday,143.3,143.86,143.21,143.57,22843591.0,0.019461872963845606,0.0018474950788718303
2024-10-22 20:00:00+00:00,2024-10-22 16:00:00,Tuesday,143.58,143.62,143.12,143.56,3515657.0,0.019390864962664178,-6.965486019616662e-05
2024-10-23 14:00:00+00:00,2024-10-23 10:00:00,Wednesday,140.84,141.41,138.26,140.745,61499716.0,-0.000597887369948702,-0.01980332386928385
2024-10-23 15:00:00+00:00,2024-10-23 11:00:00,Wednesday,140.7501,141.24,139.6201,140.6601,30817729.0,-0.001200745299980266,-0.0006034005963355682
2024-10-23 16:00:00+00:00,2024-10-23 12:00:00,Wednesday,140.66,140.7,139.0488,139.1808,24309202.0,-0.011704958914770414,-0.010572534461310568
2024-10-23 17:00:00+00:00,2024-10-23 13:00:00,Wednesday,139.1873,139.2,137.46,137.86,35459522.0,-0.021083695710832462,-0.00953512989497085
2024-10-23 18:00:00+00:00,2024-10-23 14:00:00,Wednesday,137.86,139.24,137.63,139.0898,28436115.0,-0.012351131725522713,0.008881090242604195
2024-10-23 19:00:00+00:00,2024-10-23 15:00:00,Wednesday,139.08,139.86,138.37,139.57,34594354.0,-0.008941327508783625,0.003446499820443094
2024-10-23 20:00:00+00:00,2024-10-23 16:00:00,Wednesday,139.56,140.55,139.33,140.032,4090941.0,-0.005660757854194842,0.003304700398853555
