timestamp (UTC),timestamp (America/New_York),weekday (America/New_York),open,high,low,close,volume,pct_change_from_event,log_return
2024-10-15 14:00:00+00:00,2024-10-15 10:00:00,Tuesday,135.51,136.18,128.74,132.06,116501717.0,0.0,
2024-10-15 15:00:00+00:00,2024-10-15 11:00:00,Tuesday,132.07,132.818,130.53,130.5799,52264482.0,-0.011207784340451221,-0.011271064822291343
2024-10-15 16:00:00+00:00,2024-10-15 12:00:00,Tuesday,130.58,131.7,130.01,131.4102,33492754.0,-0.004920490686051826,0.006338428664443896
2024-10-15 17:00:00+00:00,2024-10-15 13:00:00,Tuesday,131.4001,131.68,130.83,131.36,24075284.0,-0.005300620929880262,-0.0003820829044594021
2024-10-15 18:00:00+00:00,2024-10-15 14:00:00,Tuesday,131.35,132.25,131.26,131.424,26884406.0,-0.004815992730576979,0.0004870920700295045
2024-10-15 19:00:00+00:00,2024-10-15 15:00:00,Tuesday,131.43,131.98,130.645,131.61,43539825.0,-0.0034075420263515177,0.0014142660720848355
2024-10-15 20:00:00+00:00,2024-10-15 16:00:00,Tuesday,131.6,132.0,130.89,131.05,5550967.0,-0.007648038770255883,-0.004264074076817614
2024-10-16 14:00:00+00:00,2024-10-16 10:00:00,Wednesday,132.11,134.78,131.69,133.0,50891161.0,0.00711797667726799,0.014770198452338512
2024-10-16 15:00:00+00:00,2024-10-16 11:00:00,Wednesday,133.005,134.3,132.91,133.8508,29288148.0,0.013560502801756691,0.006376618566492631
2024-10-16 16:00:00+00:00,2024-10-16 12:00:00,Wednesday,133.858,134.96,133.74,134.8901,21304323.0,0.02143041041950622,0.0077346260378670095
2024-10-16 17:00:00+00:00,2024-10-16 13:00:00,Wednesday,134.9,136.25,134.6915,136.155,32239178.0,0.03100863243980001,0.009333569820586973
2024-10-16 18:00:00+00:00,2024-10-16 14:00:00,Wednesday,136.155,136.62,135.68,136.45,27651853.0,0.03324246554596377,0.0021643045076471523
2024-10-16 19:00:00+00:00,2024-10-16 15:00:00,Wednesday,136.455,136.51,135.3106,135.7099,33072028.0,0.027638194759957546,-0.005438727926714293
2024-10-16 20:00:00+00:00,2024-10-16 16:00:00,Wednesday,135.72,135.72,134.2672,135.46,2282836.0,0.025745873087990256,-0.0018431254408755038
2024-10-17 14:00:00+00:00,2024-10-17 10:00:00,Thursday,138.88,139.75,137.3648,139.12,62630410.0,0.053460548235650496,0.026660476259269927
2024-10-17 15:00:00+00:00,2024-10-17 11:00:00,Thursday,139.13,140.13,138.6,140.104,32071604.0,0.0609117067999394,0.0070481339243357866
2024-10-17 16:00:00+00:00,2024-10-17 12:00:00,Thursday,140.11,140.252,138.893362,139.0,26645755.0,0.05255187036195674,-0.007911070839671908
2024-10-17 17:00:00+00:00,2024-10-17 13:00:00,Thursday,139.0,139.92,138.9,139.51,16714879.0,0.05641375132515525,0.003662350149324922
2024-10-17 18:00:00+00:00,2024-10-17 14:00:00,Thursday,139.51,139.58,138.11,138.9199,26644727.0,0.05194532788126627,-0.004238775243158521
2024-10-17 19:00:00+00:00,2024-10-17 15:00:00,Thursday,138.914,139.32,136.87,136.92,35288853.0,0.03680145388459777,-0.014500694374873113
2024-10-17 20:00:00+00:00,2024-10-17 16:00:00,Thursday,136.92,137.68,136.34,137.26,4431588.0,0.03937604119339677,0.002480123818504154
