timestamp (UTC),timestamp (America/New_York),weekday (America/New_York),open,high,low,close,volume,pct_change_from_event,log_return
2024-10-01 14:00:00+00:00,2024-10-01 10:00:00,Tuesday,120.19,120.68,117.13,118.27,57338921.0,0.0,
2024-10-01 15:00:00+00:00,2024-10-01 11:00:00,Tuesday,118.2799,118.32,116.2,117.045,41332285.0,-0.010357656210366106,-0.010411670026191366
2024-10-01 16:00:00+00:00,2024-10-01 12:00:00,Tuesday,117.03,118.09,116.3701,116.9819,33938714.0,-0.010891181195569422,-0.0005392542611906137
2024-10-01 17:00:00+00:00,2024-10-01 13:00:00,Tuesday,116.98,117.35,115.79,117.3338,34225086.0,-0.007915785913587547,0.0030036422191619394
2024-10-01 18:00:00+00:00,2024-10-01 14:00:00,Tuesday,117.335,118.06,117.24,117.7467,27960302.0,-0.004424621628477121,0.0035128428312933835
2024-10-01 19:00:00+00:00,2024-10-01 15:00:00,Tuesday,117.74,117.96,116.72,116.9499,33180657.0,-0.011161748541472893,-0.006790069062543758
2024-10-01 20:00:00+00:00,2024-10-01 16:00:00,Tuesday,116.95,117.05,116.46,116.68,4631366.0,-0.013443814999577142,-0.002310492964034516
2024-10-02 14:00:00+00:00,2024-10-02 10:00:00,Wednesday,117.13,118.75,117.05,118.005,39836191.0,-0.0022406358332628384,0.011291851449795054
2024-10-02 15:00:00+00:00,2024-10-02 11:00:00,Wednesday,118.005,119.29,117.95,118.8801,27668477.0,0.005158535554240284,0.007388425704166757
2024-10-02 16:00:00+00:00,2024-10-02 12:00:00,Wednesday,118.89,119.13,117.93,117.955,20654887.0,-0.0026633973112369924,-0.007812226354687368
2024-10-02 17:00:00+00:00,2024-10-02 13:00:00,Wednesday,117.96,118.5809,117.76,118.5699,17623726.0,0.0025357233448888294,0.005199464287173328
2024-10-02 18:00:00+00:00,2024-10-02 14:00:00,Wednesday,118.5699,118.89,118.33,118.7707,17007979.0,0.00423353344043309,0.0016920834270237606
2024-10-02 19:00:00+00:00,2024-10-02 15:00:00,Wednesday,118.775,119.38,118.6099,118.8399,25905380.0,0.004818635325949172,0.0005824656135411388
2024-10-02 20:00:00+00:00,2024-10-02 16:00:00,Wednesday,118.85,120.8257,118.79,120.58,9564702.0,0.01953158028240476,0.014536223934726422
2024-10-03 14:00:00+00:00,2024-10-03 10:00:00,Thursday,123.34,124.36,121.78,122.36,69957331.0,0.03458188889828362,0.014654086221442597
2024-10-03 15:00:00+00:00,2024-10-03 11:00:00,Thursday,122.36,123.33,121.96,123.06,29368259.0,0.04050054958992133,0.005704522029641446
2024-10-03 16:00:00+00:00,2024-10-03 12:00:00,Thursday,123.065,123.17,121.74,121.9599,24664791.0,0.031198951551534737,-0.008979739133589959
2024-10-03 17:00:00+00:00,2024-10-03 13:00:00,Thursday,121.955,123.0,121.46,122.95,24618429.0,0.039570474338378236,0.008085466483447767
2024-10-03 18:00:00+00:00,2024-10-03 14:00:00,Thursday,122.955,123.2,122.45,122.5342,18976213.0,0.0360547898875454,-0.003387593968460223
2024-10-03 19:00:00+00:00,2024-10-03 15:00:00,Thursday,122.535,123.0,122.1125,122.84,27720366.0,0.038640399086835364,0.002492520878880633
2024-10-03 20:00:00+00:00,2024-10-03 16:00:00,Thursday,122.85,122.97,122.4,122.49,3480692.0,0.035681068741016286,-0.0028533015730278777
