timestamp (UTC),timestamp (America/New_York),weekday (America/New_York),open,high,low,close,volume,pct_change_from_event,log_return
2024-09-25 14:00:00+00:00,2024-09-25 10:00:00,Wednesday,124.15,124.94,123.95,124.6,56130466.0,0.0,
2024-09-25 15:00:00+00:00,2024-09-25 11:00:00,Wednesday,124.58,124.8699,123.12,123.58,39725651.0,-0.00818619582664526,-0.008219886720518765
2024-09-25 16:00:00+00:00,2024-09-25 12:00:00,Wednesday,123.5793,123.89,123.06,123.205,27202177.0,-0.011195826645264861,-0.0030390849413555188
2024-09-25 17:00:00+00:00,2024-09-25 13:00:00,Wednesday,123.21,123.39,122.62,123.22,28379820.0,-0.011075441412520037,0.00012174089494632057
2024-09-25 18:00:00+00:00,2024-09-25 14:00:00,Wednesday,123.215,123.6,122.86,123.46725,18023763.0,-0.00909109149277676,0.0020045631283593934
2024-09-25 19:00:00+00:00,2024-09-25 15:00:00,Wednesday,123.46,123.59,123.21,123.56,23502290.0,-0.008346709470304914,0.0007509293355969504
2024-09-25 20:00:00+00:00,2024-09-25 16:00:00,Wednesday,123.51,124.81,123.26,124.418,7786896.0,-0.0014606741573032211,0.006919996321215649
2024-09-26 14:00:00+00:00,2024-09-26 10:00:00,Thursday,126.87,127.0,122.63,122.9599,59894729.0,-0.013162921348314538,-0.011788578414195783
2024-09-26 15:00:00+00:00,2024-09-26 11:00:00,Thursday,122.9501,124.49,122.155,124.4708,45811496.0,-0.0010369181380417425,0.012212864286377467
2024-09-26 16:00:00+00:00,2024-09-26 12:00:00,Thursday,124.47,124.48,122.95,123.21,25819984.0,-0.01115569823434992,-0.010180933607201403
2024-09-26 17:00:00+00:00,2024-09-26 13:00:00,Thursday,123.215,123.39,121.8,123.1966,31989331.0,-0.011263242375601834,-0.00010876332057030424
2024-09-26 18:00:00+00:00,2024-09-26 14:00:00,Thursday,123.2,124.13,123.19,123.87,21999658.0,-0.005858747993579327,0.0054511752501023025
2024-09-26 19:00:00+00:00,2024-09-26 15:00:00,Thursday,123.87,124.45,123.53,123.99,29626813.0,-0.004895666131621179,0.000968288625641911
2024-09-26 20:00:00+00:00,2024-09-26 16:00:00,Thursday,124.04,124.04,123.7,123.78,4837067.0,-0.00658105939004805,-0.0016951208805355833
2024-09-27 14:00:00+00:00,2024-09-27 10:00:00,Friday,122.77,122.98,120.35,121.17,54895453.0,-0.02752808988764044,-0.021311278067783768
2024-09-27 15:00:00+00:00,2024-09-27 11:00:00,Friday,121.16,121.19,119.82,120.62,39528782.0,-0.03194221508828243,-0.004549410220590744
2024-09-27 16:00:00+00:00,2024-09-27 12:00:00,Friday,120.62,121.18,120.27,120.76,22316169.0,-0.030818619582664408,0.0011599968157973706
2024-09-27 17:00:00+00:00,2024-09-27 13:00:00,Friday,120.765,121.09,120.13,120.78,19906757.0,-0.030658105939004754,0.0001656040411166515
2024-09-27 18:00:00+00:00,2024-09-27 14:00:00,Friday,120.78,120.96,119.26,120.191,31470536.0,-0.035385232744783224,-0.0048885647899226115
2024-09-27 19:00:00+00:00,2024-09-27 15:00:00,Friday,120.195,121.97,119.93,121.4,38132585.0,-0.025682182985553692,0.010008734535565722
2024-09-27 20:00:00+00:00,2024-09-27 16:00:00,Friday,121.4,121.45,120.88,120.98,4446150.0,-0.029052969502407655,-0.0034656359466298525
